id,text,label
8052,what is the fiji forecast for warm temps,GetWeather
8053,book a meal for four in dc,BookRestaurant
8054,play a ballad by giorgio moroder,PlayMusic
8055,is it going to hail in niger,GetWeather
8056,add this tune to morning commute,AddToPlaylist
8057,find me the movie times,SearchScreeningEvent
8058,i need movie times at fox theatres around zero pm,SearchScreeningEvent
8059,play some sam moore,PlayMusic
8060,what is the forecast for bad branch falls state nature preserve for in 1 hour and 14 seconds,GetWeather
8061,make this essay two out 6 stars,RateBook
8062,play music off netflix,PlayMusic
8063,what times will animated movies be showing nearby,SearchScreeningEvent
8064,i want to hear aki nawaz  play the song fair annie,PlayMusic
8065,do an image search for the picture perfect storm: disasters that changed the world,SearchCreativeWork
8066,when is ode to billy joe playing at the closest movie house,SearchScreeningEvent
8067,will it rain in barberville,GetWeather
8068,what is the weather forecast for manassa,GetWeather
8069,add la jaula de oro to my evening commute playlist,AddToPlaylist
8070,add this david cole track to my totally stress free,AddToPlaylist
8071,find the movie schedules for cobb theatres,SearchScreeningEvent
8072,show creative game elements of life: remixed,SearchCreativeWork
8073,my brother in law and i would like to go to guinea-bissau for food,BookRestaurant
8074,i gave the current chronicle a 3 of 6,RateBook
8075,want a work called walk the river,SearchCreativeWork
8076,book the best halal restaurant in slovakia for brigitte taylor  katelyn and natalie on jun  2,BookRestaurant
8077,put another tune into my dancehall official playlist,AddToPlaylist
8078,book a restaurant this year in pagosa junction for a romanian stle cusine for a party of two,BookRestaurant
8079,add tune to my playlist eletro br,AddToPlaylist
8080,what s the weather forecast ten years from now in mount victory  macao,GetWeather
8081,what is the forecast here for september 16,GetWeather
8082,find seven am movies at dipson theatres,SearchScreeningEvent
8083,give this book titled othappu zero points,RateBook
8084,rate the current album 4 of 6 stars,RateBook
8085,find the tv show hot air,SearchCreativeWork
8086,i am giving this current novel 4 out of 6 stars,RateBook
8087,add entre um coco e um adeus to taylor s this is john williams playlist,AddToPlaylist
8088,what films are showing in the neighbourhood,SearchScreeningEvent
8089,what is the forecast for cold temps in west virginia next autumn,GetWeather
8090,give the current essay 5 out of 6 points,RateBook
8091,find a nearby movie schedule for movies,SearchScreeningEvent
8092,what cinema is the railway children,SearchScreeningEvent
8093,provide me the movie schedules,SearchScreeningEvent
8094,find back for good  a novel i want to read,SearchCreativeWork
8095,book a popular brasserie in roads end,BookRestaurant
8096,play me a bluegrass song,PlayMusic
8097,when is the next showing of star wars: the clone wars,SearchScreeningEvent
8098,what is the weather looking like in prosser on feb  the 18th,GetWeather
8099,what is the weather looking like for december the eleventh  2034 in md,GetWeather
8100,look for the saga called death in paradise,SearchCreativeWork
8101,book a reservation for five people at a restaurant with pool in benkelman  mi in apr,BookRestaurant
8102,add this song to cleaning,AddToPlaylist
8103,check the weather forecast for the current position,GetWeather
8104,play furusato on google music,PlayMusic
8105,book a table for seven people at a restaurant which has internet,BookRestaurant
8106,find chant down babylon: the island anthology,SearchCreativeWork
8107,play music from paul landers,PlayMusic
8108,can you give me the forecast for osgood,GetWeather
8109,what will the weather be in bernie id,GetWeather
8110,which cinema is playing das ende – assault on precinct 13,SearchScreeningEvent
8111,find the flying ace,SearchScreeningEvent
8112,book a restaurant for nine in south sudan,BookRestaurant
8113,give mistborn: the well of ascension four out of 6,RateBook
8114,add happy holidays to my playlist called it s ok to like jazz,AddToPlaylist
8115,what films are at the closest movie theatre,SearchScreeningEvent
8116,find movies in the neighbourhood with movie times,SearchScreeningEvent
8117,rate this novel 5 out of 6 stars,RateBook
8118,find the watcher at united paramount theatres,SearchScreeningEvent
8119,the previous textbook is a 3,RateBook
8120,where is boo to you too winnie the pooh playing,SearchScreeningEvent
8121,give the englishman of the bones 2 stars out of 6,RateBook
8122,add xsuie in your favorite coffeehouse,AddToPlaylist
8123,please provide the rainbow mars series a zero out of 6 points,RateBook
8124,play a chant from 1978,PlayMusic
8125,what s the weather in south hill,GetWeather
8126,what is the loco weather forecast,GetWeather
8127,i would rate coming through slaughter a four out of 6,RateBook
8128,pull up mafia: the city of lost heaven,SearchCreativeWork
8129,add norma jean to my pure rock & roll playlist,AddToPlaylist
8130,i am giving this current textbook zero out of 6 stars,RateBook
8131,what is the weather starting at 11:47:52 for south africa,GetWeather
8132,find the closest cinema playing little red monkey,SearchScreeningEvent
8133,rate the desert column 3 out of 6,RateBook
8134,find a trailer called just say noël,SearchCreativeWork
8135,play some nineties chant music from nicoleta nicola,PlayMusic
8136,add see me now to my enamorándose playlist,AddToPlaylist
8137,find the nearest movie house with pirates of the 20th century,SearchScreeningEvent
8138,play a paul davis melody,PlayMusic
8139,i d like to eat at an outdoor restaurant,BookRestaurant
8140,what is the temperate in beltsville,GetWeather
8141,what movies are playing at the nearest cinema,SearchScreeningEvent
8142,play the top-twenty margaret becker songs with google music,PlayMusic
8143,rate this novel a 4,RateBook
8144,show me happiness was free,SearchCreativeWork
8145,book a restaurant for me  valarie and caroline in 56 weeks  in soldier pond,BookRestaurant
8146,will it be cold in carnot or,GetWeather
8147,i would give this chronicle 0 stars,RateBook
8148,i d like to watch movies at the nearest movie house,SearchScreeningEvent
8149,is the suicide shop playing at southern theatres,SearchScreeningEvent
8150,what is the forecast for here and now,GetWeather
8151,i give this essay 0 of 6 stars,RateBook
8152,find me the movie with the title of twitches,SearchCreativeWork
8153,play me track september  gouden roos by artist daedelus,PlayMusic
8154,what are the movie schedules for the caribbean cinemas,SearchScreeningEvent
8155,please play some music for me on netflix,PlayMusic
8156,will there be a storm six weeks from now in albania,GetWeather
8157,will it get windy this week-end in selva jedediah smith,GetWeather
8158,i need a schedule for the cinema that is showing the shiralee,SearchScreeningEvent
8159,i need a reservation for a party of three  maybe a gastropub that sells steak,BookRestaurant
8160,add atticus ross to the playlist electrosafari,AddToPlaylist
8161,will you show me a schedule for movies around here,SearchScreeningEvent
8162,book an outdoor restaurant,BookRestaurant
8163,is it going to be chillier in saint augustine  wy on may 3rd,GetWeather
8164,what is the weather in deeth,GetWeather
8165,book a restaurant for me and my mother in law in montserrat,BookRestaurant
8166,how can i see the tv series mothstorm,SearchCreativeWork
8167,what is it like on 7/10/2023 in the current place,GetWeather
8168,sort eighties ep from the last,PlayMusic
8169,include dschiwan gasparjan in beth s rare groove playlist,AddToPlaylist
8170,show me the trailer a self made hero,SearchCreativeWork
8171,book spot at a balinese joint,BookRestaurant
8172,find animated movies at the nearest movie theatre,SearchScreeningEvent
8173,find me the show girl soundtrack,SearchCreativeWork
8174,add beijing huanying ni to my workday lounge playlist,AddToPlaylist
8175,book a restaurant reservation for my gf and i within walking distance of sondra s university,BookRestaurant
8176,weather for notasulga at elevenses,GetWeather
8177,can you get me a table at a chicken and waffles joint in new mexico,BookRestaurant
8178,add hopeful to my this is enrique iglesias,AddToPlaylist
8179,let s listen to the most popular marty friedman songs on zvooq,PlayMusic
8180,add sweet black angel to my diarios de bicicleta playlist,AddToPlaylist
8181,find animated movies at the nearest movie theatre,SearchScreeningEvent
8182,rate this book 3 of 6 points,RateBook
8183,play listen to the mocking bird by billy martin on youtube,PlayMusic
8184,please book a restaurant for nine members,BookRestaurant
8185,add a track by bt to my independent music monday playlist,AddToPlaylist
8186,plau me the song the french chef,SearchCreativeWork
8187,at thirteen hundred hours what will the weather be on ghana,GetWeather
8188,play ep from quasimoto from the nineties,PlayMusic
8189,play music from youtube,PlayMusic
8190,play music on deezer by imogen heap,PlayMusic
8191,will it get colder in alaska,GetWeather
8192,can you find me the work titled  a little curious,SearchCreativeWork
8193,book a table at a brasserie far from my livonia av,BookRestaurant
8194,i want to book a restaurant in barbados that serves creole,BookRestaurant
8195,what is the weather like right now in the same area as georgia,GetWeather
8196,add track to rapcaviar,AddToPlaylist
8197,what is the expected weather forecast for beckley,GetWeather
8198,what s on the movie schedules at amco entertainment,SearchScreeningEvent
8199,add lari white song to my soulful disco playlist,AddToPlaylist
8200,i have four people needing a restaurant reservation,BookRestaurant
8201,play calico skies by john feinstein with netflix,PlayMusic
8202,add hello i must be going to the power ballads playlist,AddToPlaylist
8203,can you tell me the weather conditions for patricia,GetWeather
8204,add an album by jenifer to my travelling playlist,AddToPlaylist
8205,is jack the ripper playing in one hour at the nearest movie house,SearchScreeningEvent
